route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
S3,178399014381122,14381122, ,900865,0, , 
R22,178230414379764,14379764, ,912057,0, , 
RE3,178341414380657,14380657, ,900948,0, , 
RE1,178364314380837,14380837, ,902065,0, , 
S1,178356114380762,14380762, ,911812,0, , 
R22,178196314387486,14387486, ,900044,0, , 
S50,178363714388468,14388468, ,928334,0, , 
S4,178404114388704,14388704, ,904768,0, , 
R28,178279114385648,14385648, ,910314,0, , 
S50,178366214371566,14371566, ,928378,0, , 
S50,178380114371696,14371696, ,25592,0, , 
R17,178404314371877,14371877, ,900176,0, , 
R17,178467014372413,14372413, ,901111,0, , 
S9,178279614370867,14370867, ,930436,0, , 
S9,178279714370868,14370868, ,931462,0, , 
S9,178509614376379,14376379, ,931473,0, , 
XP1,178188114373766,14373766, ,900389,0, , 
R3,178188614373771,14373771, ,912919,0, , 
S2,178188714373772,14373772, ,922672,0, , 
R3,178426114375704,14375704, ,919901,0, , 
XP1,178405614375522,14375522, ,900313,0, , 
R22,178193114376699,14376699, ,901011,0, , 
S1,178443714378724,14378724, ,910843,0, , 
XP1,178278914377391,14377391, ,900372,0, , 
R3,178321114377726,14377726, ,910988,0, , 
S4,178355714377998,14377998, ,900793,0, , 
R17,178339514377880,14377880, ,901144,0, , 
S1,178467114378937,14378937, ,911826,0, , 
R22,178400214378373,14378373, ,911054,0, , 
R17,178318414383252,14383252, ,901177,0, , 
R17,178319314380469,14380469, ,902121,0, , 
R17,178450414386900,14386900, ,900141,0, , 
XP1,178366614386302,14386302, ,900312,0, , 
S9,178366914371574,14371574, ,930456,0, , 
S9,178190914373789,14373789, ,931472,0, , 
R17,178484314376159,14376159, ,900169,0, , 
S1,178362414380818,14380818, ,910863,0, , 
R17,178361214388450,14388450, ,900173,0, , 
RE2,178381614378231,14378231, ,2212,0, , 
R6,178246214385413,14385413, ,10629,0, , 
R17,178191514370153,14370153, ,900110,0, , 
XP1,178365014371555,14371555, ,900351,0, , 
R22,178400214371845,14371845, ,911054,0, , 
S2,178406914371897,14371897, ,922661,0, , 
S4,178449514372250,14372250, ,902738,0, , 
S2,178489014372563,14372563, ,922633,0, , 
S4,178491414372583,14372583, ,900747,0, , 
S3,178279414370865,14370865, ,900895,0, , 
R16,178450514375896,14375896, ,900685,0, , 
S4,178238314382621,14382621, ,900786,0, , 
S9,178276214385625,14385625, ,931421,0, , 
RE2,178381614380991,14380991, ,2212,0, , 
R27,178319514385946,14385946, ,901244,0, , 
R3,178483614387122,14387122, ,900957,0, , 
S2,178446714372226,14372226, ,922677,0, , 
RE6,178495414387204,14387204, ,2601,0, , 
S9,178406614386575,14386575, ,930428,0, , 
S4,178484214384600,14384600, ,900737,0, , 
R27,178487514384630,14384630, ,901236,0, , 
XP2,178365114371556,14371556, ,910362,0, , 
S3,178237514374172,14374172, ,900817,0, , 
S9,178272814374450,14374450, ,931468,0, , 
R28,178490314376212,14376212, ,910366,0, , 
R3,178407414378430,14378430, ,901928,0, , 
R22,178273814377351,14377351, ,901054,0, , 
S4,178398314378355,14378355, ,900789,0, , 
R3,178445814381505,14381505, ,910986,0, , 
S4,178238314379831,14379831, ,900786,0, , 
S3,178363314380827,14380827, ,900813,0, , 
S1,178192814387462,14387462, ,910865,0, , 
S1,178196114387485,14387485, ,910887,0, , 
R28,178277114385631,14385631, ,910387,0, , 
R22,178273814382902,14382902, ,901054,0, , 
R27,178400514383926,14383926, ,902269,0, , 
R22,178316214385922,14385922, ,901039,0, , 
S4,178318314383251,14383251, ,900757,0, , 
RE3,178214314385193,14385193, ,900971,0, , 
XP1,178277814387950,14387950, ,900326,0, , 
S9,178278214387954,14387954, ,930486,0, , 
S1,178407714381193,14381193, ,911829,0, , 
S3,178315514385916,14385916, ,900823,0, , 
XP2,178316314385923,14385923, ,910334,0, , 
R27,178489814387163,14387163, ,901223,0, , 
R16,178319714374822,14374822, ,900636,0, , 
S4,178316614374792,14374792, ,902712,0, , 
S2,178316814374794,14374794, ,922632,0, , 
R17,178490814379110,14379110, ,901174,0, , 
S9,178253714377202,14377202, ,931438,0, , 
S4,178232914377025,14377025, ,900719,0, , 
S4,178423714381338,14381338, ,900777,0, , 
S4,178398514378362,14378362, ,902772,0, , 
R17,178233514379789,14379789, ,900129,0, , 
R17,178187814379415,14379415, ,900187,0, , 
R28,178211814379622,14379622, ,910380,0, , 
R3,178365714380850,14380850, ,911914,0, , 
XP1,178191214387452,14387452, ,900365,0, , 
S4,178320714388199,14388199, ,900735,0, , 
S4,178399614388681,14388681, ,904720,0, , 
RE3,178172914384886,14384886, ,900963,0, , 
R17,178234014382583,14382583, ,900184,0, , 
R28,178445014386862,14386862, ,910326,0, , 
XP2,178195414382267,14382267, ,910338,0, , 
R16,178356214386229,14386229, ,900647,0, , 
XP1,178192414370161,14370161, ,900344,0, , 
R16,178231114370481,14370481, ,900631,0, , 
R17,178232414370491,14370491, ,900188,0, , 
XP2,178236414370523,14370523, ,910337,0, , 
R28,178273614374458,14374458, ,910327,0, , 
R22,178404514375516,14375516, ,900084,0, , 
R16,178317614374802,14374802, ,900637,0, , 
XP2,178485914379063,14379063, ,910354,0, , 
S50,178487414379077,14379077, ,928318,0, , 
S9,178190914376680,14376680, ,931472,0, , 
XP1,178271214377326,14377326, ,900335,0, , 
R17,178310214377632,14377632, ,900191,0, , 
R28,178316414377681,14377681, ,910349,0, , 
S2,178484714381812,14381812, ,922627,0, , 
S3,178399814381129,14381129, ,900888,0, , 
R22,178233714379791,14379791, ,910017,0, , 
R17,178191514387454,14387454, ,900110,0, , 
R17,178315914388172,14388172, ,900131,0, , 
S1,178317214388178,14388178, ,910868,0, , 
RE3,178341414388344,14388344, ,900948,0, , 
S3,178358314388431,14388431, ,900859,0, , 
S50,178366214388485,14388485, ,928378,0, , 
R28,178446614388945,14388945, ,910335,0, , 
S3,178236814382606,14382606, ,900836,0, , 
XP1,178397914386515,14386515, ,900325,0, , 
XP2,178232714387675,14387675, ,910330,0, , 
S1,178187714384979,14384979, ,910880,0, , 
R3,178314014385902,14385902, ,910909,0, , 
S1,178317214385930,14385930, ,910868,0, , 
R28,178320914385960,14385960, ,910344,0, , 
S9,178197114382282,14382282, ,931466,0, , 
S3,178359214386245,14386245, ,900849,0, , 
R22,178405214386565,14386565, ,910090,0, , 
S1,178446014372219,14372219, ,911822,0, , 
R22,178358614375132,14375132, ,912063,0, , 
R17,178339514374989,14374989, ,901144,0, , 
R16,178192014376688,14376688, ,901646,0, , 
R22,178315314377672,14377672, ,911081,0, , 
S2,178446714375863,14375863, ,922677,0, , 
R17,178314114374770,14374770, ,900140,0, , 
S4,178491314379107,14379107, ,902744,0, , 
S50,178487414376187,14376187, ,928318,0, , 
S3,178195614376720,14376720, ,900837,0, , 
XP1,178270714377322,14377322, ,900357,0, , 
S2,178188714379423,14379423, ,922672,0, , 
R28,178362514380819,14380819, ,910336,0, , 
S3,178295914380306,14380306, ,900866,0, , 
S4,178234714385323,14385323, ,900771,0, , 
R22,178231014382559,14382559, ,901048,0, , 
R28,178489714384648,14384648, ,910339,0, , 
S1,178275014385616,14385616, ,911831,0, , 
R22,178399514386527,14386527, ,911078,0, , 
S1,178277614385635,14385635, ,911817,0, , 
R27,178273014382894,14382894, ,901240,0, , 
XP1,178277814382933,14382933, ,900326,0, , 
S4,178320714377722,14377722, ,900735,0, , 
S3,178322414377734,14377734, ,900831,0, , 
S3,178360914378046,14378046, ,900883,0, , 
R27,178444614381493,14381493, ,901280,0, , 
S4,178316614377683,14377683, ,902712,0, , 
R35,178176114379331,14379331, ,10565,0, , 
R27,178400514381135,14381135, ,902269,0, , 
S50,178272214380096,14380096, ,928362,0, , 
R16,178366414380857,14380857, ,900678,0, , 
S9,178280014382951,14382951, ,931433,0, , 
S1,178275614385621,14385621, ,911818,0, , 
S9,178236914382607,14382607, ,930440,0, , 
R17,178195114385037,14385037, ,900150,0, , 
R27,178442014386839,14386839, ,901273,0, , 
XP1,178397914381111,14381111, ,900325,0, , 
S4,178398514381118,14381118, ,902772,0, , 
R22,178357814380776,14380776, ,912062,0, , 
S1,178278614385643,14385643, ,911841,0, , 
R27,178466614387031,14387031, ,901245,0, , 
R22,178448314378766,14378766, ,912074,0, , 
XP1,178190614370146,14370146, ,900383,0, , 
XP2,178195414370187,14370187, ,910338,0, , 
S1,178275014370828,14370828, ,911831,0, , 
S4,178398714371831,14371831, ,900711,0, , 
S9,178407614371904,14371904, ,931449,0, , 
R28,178235914370519,14370519, ,910331,0, , 
XP1,178448614372241,14372241, ,900377,0, , 
S2,178486414372539,14372539, ,922663,0, , 
S4,178318314371171,14371171, ,900757,0, , 
S1,178315614371145,14371145, ,910849,0, , 
R28,178279114370866,14370866, ,910314,0, , 
S3,178191714373795,14373795, ,900821,0, , 
R16,178356214375112,14375112, ,900647,0, , 
R28,178275314374469,14374469, ,910348,0, , 
S3,178322314374842,14374842, ,900858,0, , 
R16,178404614388709,14388709, ,900663,0, , 
S2,178492014384668,14384668, ,922643,0, , 
R22,178315314383223,14383223, ,911081,0, , 
R22,178190214385000,14385000, ,910032,0, , 
S1,178190814385004,14385004, ,911825,0, , 
S2,178355814383549,14383549, ,922644,0, , 
S2,178406514383972,14383972, ,922654,0, , 
RE1,178358014383568,14383568, ,900047,0, , 
R16,178492414384670,14384670, ,901613,0, , 
S4,178313214383203,14383203, ,902770,0, , 
S4,178189514384993,14384993, ,904774,0, , 
S9,178400814386537,14386537, ,931479,0, , 
R16,178231114385295,14385295, ,900631,0, , 
R17,178188214373767,14373767, ,900168,0, , 
S3,178365914375201,14375201, ,900882,0, , 
R16,178485714379061,14379061, ,902683,0, , 
S3,178397514383899,14383899, ,900833,0, , 
R6,178285014385697,14385697, ,10639,0, , 
S2,178253614379961,14379961, ,922628,0, , 
RE2,178381614383781,14383781, ,2212,0, , 
R6,178422314388823,14388823, ,10612,0, , 
S4,178236114387702,14387702, ,904752,0, , 
S3,178401814371856,14371856, ,900885,0, , 
RE1,178405714371888,14371888, ,900020,0, , 
R3,178407414371902,14371902, ,901928,0, , 
S13,178498614387236,14387236, ,24392,0, , 
S9,178361514386263,14386263, ,931431,0, , 
S2,178489014384643,14384643, ,922633,0, , 
S3,178364814386288,14386288, ,900806,0, , 
RE3,178214414370354,14370354, ,900960,0, , 
S2,178466814376045,14376045, ,922682,0, , 
S4,178398314383906,14383906, ,900789,0, , 
S4,178357614383564,14383564, ,900729,0, , 
RE7,178359714383584,14383584, ,902116,0, , 
R17,178398014381112,14381112, ,900136,0, , 
XP2,178315114385911,14385911, ,910346,0, , 
S3,178484614387129,14387129, ,900812,0, , 
R22,178188814382213,14382213, ,900035,0, , 
R27,178483314384592,14384592, ,901226,0, , 
S3,178236714385340,14385340, ,900868,0, , 
S4,178447614372232,14372232, ,902784,0, , 
S2,178466814372411,14372411, ,922682,0, , 
S3,178486114372537,14372537, ,900840,0, , 
R3,178447114375867,14375867, ,912953,0, , 
R27,178466614378933,14378933, ,901245,0, , 
S9,178363614380830,14380830, ,930478,0, , 
R22,178315314380431,14380431, ,911081,0, , 
R22,178321514371201,14371201, ,910010,0, , 
R16,178189214373776,14373776, ,901617,0, , 
R17,178192214373799,14373799, ,900122,0, , 
R16,178274114374462,14374462, ,901650,0, , 
R17,178361014375156,14375156, ,900114,0, , 
S9,178272814382892,14382892, ,931468,0, , 
R28,178318114383249,14383249, ,910388,0, , 
S4,178407114381188,14381188, ,902724,0, , 
S9,178448114372236,14372236, ,931477,0, , 
S1,178313414371125,14371125, ,910877,0, , 
S4,178355714375107,14375107, ,900793,0, , 
S2,178486414379067,14379067, ,922663,0, , 
R17,178237614377064,14377064, ,900144,0, , 
R17,178233214377027,14377027, ,900183,0, , 
R22,178356314378004,14378004, ,902030,0, , 
R22,178365314378087,14378087, ,900083,0, , 
S3,178443114381479,14381479, ,900893,0, , 
RE1,178485514381819,14381819, ,900075,0, , 
R28,178489714381856,14381856, ,910339,0, , 
S1,178236214379810,14379810, ,911834,0, , 
R17,178194114379466,14379466, ,900145,0, , 
XP1,178358714388434,14388434, ,900321,0, , 
R22,178365314388479,14388479, ,900083,0, , 
S3,178443814384277,14384277, ,900887,0, , 
R28,178445014384289,14384289, ,910326,0, , 
R3,178445814384297,14384297, ,910986,0, , 
S1,178467114384489,14384489, ,911826,0, , 
R22,178361814386264,14386264, ,901037,0, , 
R17,178485114384608,14384608, ,902147,0, , 
S4,178423714375687,14375687, ,900777,0, , 
S2,178402114375496,14375496, ,922668,0, , 
S4,178484514379050,14379050, ,900751,0, , 
R16,178211614376860,14376860, ,900632,0, , 
S4,178234814377037,14377037, ,902730,0, , 
XP2,178277314377377,14377377, ,910342,0, , 
S4,178321214377727,14377727, ,900739,0, , 
S1,178358114378019,14378019, ,911836,0, , 
S3,178365914378092,14378092, ,900882,0, , 
R28,178445014381497,14381497, ,910326,0, , 
S9,178403614381159,14381159, ,931442,0, , 
R16,178195514379479,14379479, ,901659,0, , 
R17,178192214387459,14387459, ,900122,0, , 
R28,178212014387587,14387587, ,910369,0, , 
XP1,178358514388433,14388433, ,900362,0, , 
S50,178445614388939,14388939, ,928342,0, , 
S50,178270214385581,14385581, ,928330,0, , 
S50,178235314382592,14382592, ,928350,0, , 
S9,178278214385640,14385640, ,930486,0, , 
S4,178492214389193,14389193, ,904780,0, , 
R22,178314314388160,14388160, ,904079,0, , 
XP1,178319914388193,14388193, ,900342,0, , 
R3,178358814388435,14388435, ,914929,0, , 
S4,178279214385649,14385649, ,904756,0, , 
S9,178450114372256,14372256, ,931471,0, , 
R17,178399414381126,14381126, ,902118,0, , 
S4,178339614386113,14386113, ,904724,0, , 
R16,178195514370188,14370188, ,901659,0, , 
XP1,178272614370810,14370810, ,900360,0, , 
R28,178272914370813,14370813, ,910384,0, , 
R22,178443314375830,14375830, ,900040,0, , 
S2,178445714375853,14375853, ,922657,0, , 
R22,178314414374772,14374772, ,902014,0, , 
S9,178485614379060,14379060, ,930411,0, , 
S9,178187614376653,14376653, ,931430,0, , 
S1,178235614377045,14377045, ,910848,0, , 
S4,178238314377071,14377071, ,900786,0, , 
R17,178398614378363,14378363, ,900166,0, , 
S3,178399814378369,14378369, ,900888,0, , 
R27,178400514378375,14378375, ,902269,0, , 
S4,178401414378382,14378382, ,900791,0, , 
R3,178442814381477,14381477, ,901969,0, , 
R3,178483614381803,14381803, ,900957,0, , 
S9,178449714372252,14372252, ,931429,0, , 
R16,178442514372186,14372186, ,900612,0, , 
R17,178490814372579,14372579, ,901174,0, , 
S9,178356014371473,14371473, ,931417,0, , 
R22,178357214371483,14371483, ,912079,0, , 
S4,178357614371486,14371486, ,900729,0, , 
S1,178192814373805,14373805, ,910865,0, , 
R3,178235014374148,14374148, ,900918,0, , 
R22,178357214375120,14375120, ,912079,0, , 
S2,178365814375200,14375200, ,922656,0, , 
R28,178490314384654,14384654, ,910366,0, , 
S3,178381214386414,14386414, ,900842,0, , 
S3,178270914385585,14385585, ,900848,0, , 
R22,178402014383937,14383937, ,912082,0, , 
R16,178407514383982,14383982, ,901622,0, , 
R27,178407314381189,14381189, ,901213,0, , 
S4,178318314385938,14385938, ,900757,0, , 
S3,178489614387161,14387161, ,900815,0, , 
S4,178449514384330,14384330, ,902738,0, , 
S4,178491414387176,14387176, ,900747,0, , 
R27,178407314371901,14371901, ,901213,0, , 
R16,178492414372590,14372590, ,901613,0, , 
XP1,178492914372594,14372594, ,900388,0, , 
S2,178279814370869,14370869, ,922629,0, , 
S2,178406514378421,14378421, ,922654,0, , 
S4,178445414378741,14378741, ,902760,0, , 
S50,178489914381859,14381859, ,928358,0, , 
R22,178193114385020,14385020, ,901011,0, , 
S3,178364814383631,14383631, ,900806,0, , 
S3,178399914383921,14383921, ,900851,0, , 
R27,178483814384597,14384597, ,901270,0, , 
R17,178231414385297,14385297, ,900165,0, , 
XP1,178237814370537,14370537, ,900315,0, , 
R22,178230414374113,14374113, ,912057,0, , 
S6,178325814388233,14388233, ,24619,0, , 
R17,178191514379444,14379444, ,900110,0, , 
XP2,178211714379621,14379621, ,910313,0, , 
S3,178273414380107,14380107, ,900846,0, , 
R16,178280314380162,14380162, ,900635,0, , 
R28,178211814387585,14387585, ,910380,0, , 
S50,178489914379099,14379099, ,928358,0, , 
R16,178192514376693,14376693, ,900624,0, , 
S4,178192914376697,14376697, ,900743,0, , 
S4,178322214377732,14377732, ,900723,0, , 
S9,178359814378035,14378035, ,931465,0, , 
RE1,178445114381498,14381498, ,902077,0, , 
S9,178197114379493,14379493, ,931466,0, , 
S4,178487014384625,14384625, ,900717,0, , 
S1,178232314385306,14385306, ,910856,0, , 
S2,178402114371859,14371859, ,922668,0, , 
S9,178189414373778,14373778, ,931454,0, , 
R17,178404314381165,14381165, ,900176,0, , 
XP1,178405614381173,14381173, ,900313,0, , 
RE3,178172914387377,14387377, ,900963,0, , 
S9,178235214382591,14382591, ,930414,0, , 
R22,178316214380439,14380439, ,901039,0, , 
S4,178191414382232,14382232, ,910610,0, , 
S3,178484614384603,14384603, ,900812,0, , 
XP1,178489114384644,14384644, ,900305,0, , 
R16,178364214378076,14378076, ,900656,0, , 
R16,178237714387713,14387713, ,900651,0, , 
R27,178407314383980,14383980, ,901213,0, , 
S3,178356814383558,14383558, ,900861,0, , 
S3,178355514386223,14386223, ,900845,0, , 
R17,178405014388712,14388712, ,900132,0, , 
R22,178423614388832,14388832, ,900049,0, , 
S3,178233914387685,14387685, ,900852,0, , 
XP1,178253914387825,14387825, ,900385,0, , 
R16,178270314382869,14382869, ,900625,0, , 
R22,178196314385047,14385047, ,900044,0, , 
XP1,178318514385940,14385940, ,900333,0, , 
R3,178322614385973,14385973, ,901950,0, , 
R27,178483814387123,14387123, ,901270,0, , 
S4,178484214387126,14387126, ,900737,0, , 
S9,178485614387135,14387135, ,930411,0, , 
R6,178327714386006,14386006, ,10614,0, , 
S3,178399914386531,14386531, ,900851,0, , 
S4,178401414386542,14386542, ,900791,0, , 
S4,178406314386573,14386573, ,900769,0, , 
S4,178321914371208,14371208, ,900755,0, , 
S2,178192314373800,14373800, ,922681,0, , 
R16,178238914374185,14374185, ,901645,0, , 
S2,178355814375108,14375108, ,922644,0, , 
S9,178361514375161,14375161, ,931431,0, , 
R17,178314114377661,14377661, ,900140,0, , 
R16,178441814381467,14381467, ,900681,0, , 
S4,178448514381529,14381529, ,900745,0, , 
R16,178355214380754,14380754, ,900648,0, , 
XP1,178361314383600,14383600, ,900340,0, , 
S1,178356114383552,14383552, ,911812,0, , 
R22,178399514383918,14383918, ,911078,0, , 
RE1,178312814385893,14385893, ,900026,0, , 
R27,178316914385927,14385927, ,901260,0, , 
R28,178449014384325,14384325, ,910315,0, , 
S3,178358314386240,14386240, ,900859,0, , 
S9,178211514382408,14382408, ,930443,0, , 
S4,178364914386289,14386289, ,900725,0, , 
R3,178365714386296,14386296, ,911914,0, , 
R16,178211914385172,14385172, ,900643,0, , 
XP2,178316314388175,14388175, ,910334,0, , 
XP1,178319114388189,14388189, ,900395,0, , 
S4,178404714388710,14388710, ,904784,0, , 
R22,178233714382581,14382581, ,910017,0, , 
S2,178253614382751,14382751, ,922628,0, , 
S9,178446514384304,14384304, ,930410,0, , 
S9,178450014378783,14378783, ,931423,0, , 
S2,178192314382240,14382240, ,922681,0, , 
S6,178352414388401,14388401, ,24708,0, , 
R22,178194314370177,14370177, ,911069,0, , 
S4,178366114371565,14371565, ,900787,0, , 
R28,178271314370798,14370798, ,910352,0, , 
S9,178271614370800,14370800, ,930444,0, , 
R16,178274414370825,14370825, ,900657,0, , 
R17,178406814371896,14371896, ,901163,0, , 
R17,178238114370540,14370540, ,900160,0, , 
S1,178444314372202,14372202, ,911838,0, , 
XP1,178357514371485,14371485, ,900353,0, , 
S2,178361414371523,14371523, ,922646,0, , 
S1,178190814373788,14373788, ,911825,0, , 
S3,178397514375457,14375457, ,900833,0, , 
S3,178317414374800,14374800, ,900854,0, , 
S9,178490414379103,14379103, ,931458,0, , 
S4,178484214376158,14376158, ,900737,0, , 
XP1,178441314378703,14378703, ,900330,0, , 
XP1,178320014377716,14377716, ,900327,0, , 
R28,178235514370515,14370515, ,910316,0, , 
R28,178272914374451,14374451, ,910384,0, , 
XP2,178211714373970,14373970, ,910313,0, , 
S2,178357714375124,14375124, ,922626,0, , 
R17,178357914375126,14375126, ,900117,0, , 
S4,178317514374801,14374801, ,900727,0, , 
XP1,178315014385910,14385910, ,900392,0, , 
R28,178489514387160,14387160, ,910340,0, , 
R17,178491914381875,14381875, ,902134,0, , 
R6,178330414388265,14388265, ,10635,0, , 
RE2,178172014384882,14384882, ,2201,0, , 
XP2,178188314370128,14370128, ,910329,0, , 
XP1,178194214370176,14370176, ,900379,0, , 
S3,178356814371480,14371480, ,900861,0, , 
R22,178358614371495,14371495, ,912063,0, , 
S3,178360314371512,14371512, ,900889,0, , 
S3,178273414374456,14374456, ,900846,0, , 
S3,178321814374839,14374839, ,900814,0, , 
S1,178443714375833,14375833, ,910843,0, , 
RE1,178445114375847,14375847, ,902077,0, , 
S4,178448514375877,14375877, ,900745,0, , 
XP1,178448614375878,14375878, ,900377,0, , 
S4,178402314375498,14375498, ,902780,0, , 
S9,178407214375537,14375537, ,930415,0, , 
R16,178441814378707,14378707, ,900681,0, , 
S2,178366314371567,14371567, ,922645,0, , 
S9,178403614371871,14371871, ,931442,0, , 
S50,178230014370472,14370472, ,928390,0, , 
R22,178232614370493,14370493, ,900046,0, , 
S3,178236814370530,14370530, ,900836,0, , 
S9,178446514372224,14372224, ,930410,0, , 
R16,178450514372259,14372259, ,900685,0, , 
R17,178485114372528,14372528, ,902147,0, , 
R28,178441914372180,14372180, ,910383,0, , 
R22,178490614372577,14372577, ,910060,0, , 
XP1,178315214371142,14371142, ,900352,0, , 
S4,178487014376183,14376183, ,900717,0, , 
XP1,178406214378418,14378418, ,900346,0, , 
S9,178235214377041,14377041, ,930414,0, , 
RE1,178363114378065,14378065, ,900067,0, , 
S4,178398714378364,14378364, ,900711,0, , 
R27,178236514379813,14379813, ,901232,0, , 
S2,178359414380791,14380791, ,922639,0, , 
S3,178360314388444,14388444, ,900889,0, , 
S4,178280214382952,14382952, ,902762,0, , 
R28,178275214385617,14385617, ,910360,0, , 
R17,178278414385642,14385642, ,900155,0, , 
RE1,178271514382880,14382880, ,900019,0, , 
S9,178271614387909,14387909, ,930444,0, , 
R17,178317314383241,14383241, ,901181,0, , 
S9,178448114386881,14386881, ,931477,0, , 
S4,178446914384308,14384308, ,902750,0, , 
R17,178187814382204,14382204, ,900187,0, , 
XP1,178362614371532,14371532, ,900338,0, , 
S1,178443714372196,14372196, ,910843,0, , 
R27,178190114373784,14373784, ,901246,0, , 
S2,178366314375205,14375205, ,922645,0, , 
R28,178279114374502,14374502, ,910314,0, , 
S1,178466914376046,14376046, ,911844,0, , 
XP1,178442114381470,14381470, ,900337,0, , 
S1,178234314379794,14379794, ,910882,0, , 
RE1,178194014382254,14382254, ,900070,0, , 
S4,178357614386236,14386236, ,900729,0, , 
S1,178236314385337,14385337, ,911828,0, , 
S1,178190814370148,14370148, ,911825,0, , 
R17,178364614371551,14371551, ,902107,0, , 
R22,178445914381506,14381506, ,910089,0, , 
S2,178399214381124,14381124, ,922662,0, , 
S9,178359814380795,14380795, ,931465,0, , 
R3,178321114388202,14388202, ,910988,0, , 
RE3,178425714386735,14386735, ,900951,0, , 
XP1,178270714382873,14382873, ,900357,0, , 
XP2,178276514387942,14387942, ,910368,0, , 
S1,178466914387035,14387035, ,911844,0, , 
S9,178450014384335,14384335, ,931423,0, , 
R17,178196714382279,14382279, ,901139,0, , 
R16,178404614371880,14371880, ,900663,0, , 
S2,178318214371170,14371170, ,922624,0, , 
S9,178238714374183,14374183, ,930447,0, , 
S4,178270614374430,14374430, ,902754,0, , 
S2,178358214375129,14375129, ,922634,0, , 
S9,178488114376194,14376194, ,930457,0, , 
R16,178401014378378,14378378, ,900618,0, , 
S3,178483914381806,14381806, ,900818,0, , 
S2,178493114381884,14381884, ,922620,0, , 
S4,178398714381120,14381120, ,900711,0, , 
S1,178401214381140,14381140, ,910845,0, , 
RE3,178469714381717,14381717, ,900934,0, , 
S3,178275714380124,14380124, ,900855,0, , 
S13,178414414388773,14388773, ,24389,0, , 
RE3,178425714388847,14388847, ,900951,0, , 
R22,178273814385609,14385609, ,901054,0, , 
S1,178236214382600,14382600, ,911834,0, , 
R3,178235014387692,14387692, ,900918,0, , 
R17,178277414382929,14382929, ,900154,0, , 
S9,178189414384992,14384992, ,931454,0, , 
S4,178194714385034,14385034, ,900781,0, , 
R27,178321014383276,14383276, ,901214,0, , 
R16,178280314387968,14387968, ,900635,0, , 
R22,178357114383561,14383561, ,900082,0, , 
S3,178443814386853,14386853, ,900887,0, , 
R28,178446614386873,14386873, ,910335,0, , 
S4,178448514372240,14372240, ,900745,0, , 
S2,178357314375121,14375121, ,922665,0, , 
R28,178316414374790,14374790, ,910349,0, , 
S2,178486414376177,14376177, ,922663,0, , 
R3,178278014377383,14377383, ,912941,0, , 
RE3,178469714378957,14378957, ,900934,0, , 
XP1,178366614388487,14388487, ,900312,0, , 
XP1,178446814378755,14378755, ,900378,0, , 
S4,178357614378012,14378012, ,900729,0, , 
XP2,178485914381823,14381823, ,910354,0, , 
S9,178406614388725,14388725, ,930428,0, , 
XP1,178232814382574,14382574, ,900328,0, , 
S4,178491014384661,14384661, ,900759,0, , 
R28,178397814386514,14386514, ,910345,0, , 
S3,178272414382889,14382889, ,900871,0, , 
XP1,178360514383592,14383592, ,900387,0, , 
S3,178317414383242,14383242, ,900854,0, , 
XP1,178397914383902,14383902, ,900325,0, , 
S1,178404414383957,14383957, ,910853,0, , 
R28,178318114380458,14380458, ,910388,0, , 
R27,178319514380471,14380471, ,901244,0, , 
R3,178321114380486,14380486, ,910988,0, , 
R17,178448814386887,14386887, ,900170,0, , 
R28,178397314381106,14381106, ,910322,0, , 
RE3,178172914382095,14382095, ,900963,0, , 
R28,178441914384260,14384260, ,910383,0, , 
S3,178490214387164,14387164, ,900881,0, , 
R22,178400214381133,14381133, ,911054,0, , 
R22,178404514381167,14381167, ,900084,0, , 
S9,178238714379834,14379834, ,930447,0, , 
R16,178195714379481,14379481, ,901665,0, , 
R16,178274414380112,14380112, ,900657,0, , 
S3,178362314380817,14380817, ,900822,0, , 
S1,178447014384309,14384309, ,910852,0, , 
S2,178486914384624,14384624, ,922613,0, , 
S4,178320414383271,14383271, ,911606,0, , 
S4,178492214387180,14387180, ,904780,0, , 
R17,178446214378749,14378749, ,902157,0, , 
S4,178448914388958,14388958, ,900785,0, , 
R6,178207214387556,14387556, ,10637,0, , 
S9,178441514375814,14375814, ,931463,0, , 
R21,178376714386380,14386380, ,25305,0, , 
S1,178275614370834,14370834, ,911818,0, , 
R17,178484314372521,14372521, ,900169,0, , 
XP2,178357014371481,14371481, ,910378,0, , 
R16,178191814373796,14373796, ,900644,0, , 
R17,178364614375188,14375188, ,902107,0, , 
R27,178319514374820,14374820, ,901244,0, , 
R27,178442414375822,14375822, ,901217,0, , 
S2,178399214375473,14375473, ,922662,0, , 
XP1,178399314375474,14375474, ,900350,0, , 
XP1,178403814375510,14375510, ,900307,0, , 
R28,178490314379102,14379102, ,910366,0, , 
R22,178189714376671,14376671, ,910045,0, , 
XP1,178493014384675,14384675, ,900368,0, , 
S1,178275914382917,14382917, ,910855,0, , 
R17,178360614383593,14383593, ,901148,0, , 
S2,178317714380454,14380454, ,922630,0, , 
R16,178366414371569,14371569, ,900678,0, , 
R35,178176114370040,14370040, ,10565,0, , 
S50,178415614371975,14371975, ,25558,0, , 
S1,178405914378416,14378416, ,911814,0, , 
RE1,178271514380089,14380089, ,900019,0, , 
S9,178238514374182,14374182, ,931437,0, , 
