route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
S1,94709011501932,11501932, ,23205,0, , 
R25,94629511492767,11492767, ,10175,0, , 
R25,94630111492817,11492817, ,10193,0, , 
R25,94630211492827,11492827, ,10199,0, , 
R31,94638011493645,11493645, ,10513,0, , 
R12,94603211489623,11489623, ,4997,0, , 
R7,94603511489663,11489663, ,5030,0, , 
R31,94638511493708,11493708, ,10518,0, , 
R31,94638411493693,11493693, ,10517,0, , 
R7,94604411489788,11489788, ,5039,0, , 
R7,94603911489713,11489713, ,5034,0, , 
RE_3,94813811461873,11461873, ,900971,0, , 
R31,94639911493878,11493878, ,10532,0, , 
R31,94640111493908,11493908, ,10534,0, , 
RE_3,94811311461963,11461963, ,900927,0, , 
S5,94696111500235,11500235, ,23053,0, , 
R25,94628811492707,11492707, ,10164,0, , 
RE_3,94815811461978,11461978, ,900939,0, , 
R34,94643811494380,11494380, ,10579,0, , 
R23,94631011492912,11492912, ,10416,0, , 
R6,94632411493057,11493057, ,10452,0, , 
R11,94598711489199,11489199, ,4943,0, , 
S13,94704911501378,11501378, ,23146,0, , 
R6,94634111493257,11493257, ,10469,0, , 
R28,94736011504835,11504835, ,24906,0, , 
R14,94663611496764,11496764, ,10796,0, , 
S11,94749411506606,11506606, ,25082,0, , 
S11,94749511506621,11506621, ,25083,0, , 
S5,94692311499800,11499800, ,23015,0, , 
S4,94844511438079,11438079, ,902760,0, , 
R3,94812111461652,11461652, ,910915,0, , 
R3,94811611461412,11461412, ,902908,0, , 
R2,94731211504245,11504245, ,24759,0, , 
R3,94810611461552,11461552, ,910988,0, , 
R2,94735711504790,11504790, ,24804,0, , 
S8,94668811497360,11497360, ,10858,0, , 
R8,94679111498166,11498166, ,20304,0, , 
S4,94863111444664,11444664, ,902748,0, , 
S11,94747211506340,11506340, ,25060,0, , 
S2,94678511498116,11498116, ,20261,0, , 
S2,94678611498121,11498121, ,20262,0, , 
S2,94678711498126,11498126, ,20263,0, , 
S6,94654811495620,11495620, ,10693,0, , 
S5,94692611499845,11499845, ,23018,0, , 
RE_2,94664611496851,11496851, ,10806,0, , 
S40,94764211508322,11508322, ,25482,0, , 
XP2,94741711505690,11505690, ,24964,0, , 
RE_8,94580611486740,11486740, ,2562,0, , 
RE_8,94581011486800,11486800, ,2566,0, , 
RE_8,94580911486785,11486785, ,2565,0, , 
RE_8,94581211486830,11486830, ,2568,0, , 
S2,94674911497936,11497936, ,20225,0, , 
S2,94675311497956,11497956, ,20229,0, , 
S1,94720111502740,11502740, ,23320,0, , 
S5,94697211500385,11500385, ,23064,0, , 
S1,94710711502067,11502067, ,23222,0, , 
S5,94693111499905,11499905, ,23023,0, , 
S1,94667711497215,11497215, ,10845,0, , 
XP2,94738011505135,11505135, ,24927,0, , 
XP2,94738111505150,11505150, ,24928,0, , 
S4,94818211441275,11441275, ,902768,0, , 
RE_13,94578711486496,11486496, ,2166,0, , 
S6,94654411495560,11495560, ,10689,0, , 
XP2,94736911504970,11504970, ,24916,0, , 
RE_8,94579411486579,11486579, ,2550,0, , 
S2,94677311498056,11498056, ,20249,0, , 
XP2,94741311505631,11505631, ,24960,0, , 
R21,94759811507815,11507815, ,25339,0, , 
S50,94770911509308,11509308, ,25591,0, , 
S9,94729011503964,11503964, ,24163,0, , 
S8,94666711497086,11497086, ,10832,0, , 
S10,94752811507117,11507117, ,25178,0, , 
R14,94660211496290,11496290, ,10760,0, , 
S4,94908711449663,11449663, ,902728,0, , 
R8,94679611498219,11498219, ,20310,0, , 
R14,94663211496710,11496710, ,10791,0, , 
R28,94741111505601,11505601, ,24958,0, , 
R5,94626811492458,11492458, ,5358,0, , 
R41,94628111492623,11492623, ,5392,0, , 
XP2,94742011505736,11505736, ,24967,0, , 
S10,94753011507147,11507147, ,25180,0, , 
R5,94625211492268,11492268, ,5342,0, , 
R5,94625711492323,11492323, ,5347,0, , 
S11,94742811505856,11505856, ,25016,0, , 
S11,94742911505864,11505864, ,25017,0, , 
R14,94662311496585,11496585, ,10782,0, , 
S11,94757311507582,11507582, ,25271,0, , 
R14,94663911496795,11496795, ,10799,0, , 
XP2,94738411505196,11505196, ,24931,0, , 
R13,94620711491648,11491648, ,5291,0, , 
R13,94620811491658,11491658, ,5292,0, , 
RE_5,94621811491788,11491788, ,5305,0, , 
R27,94904911438722,11438722, ,902218,0, , 
RE_5,94624311492150,11492150, ,5330,0, , 
RE_5,94622611491901,11491901, ,5313,0, , 
RE_11,94588511487839,11487839, ,2662,0, , 
S5,94699111500610,11500610, ,23083,0, , 
S5,94699311500640,11500640, ,23085,0, , 
S9,94722811503033,11503033, ,24101,0, , 
S11,94755711507453,11507453, ,25239,0, , 
S11,94756011507477,11507477, ,25245,0, , 
S9,94726611503603,11503603, ,24139,0, , 
RE_2,94586711487569,11487569, ,2641,0, , 
RE_11,94586911487599,11487599, ,2646,0, , 
RE_11,94587411487674,11487674, ,2651,0, , 
S40,94761311508032,11508032, ,25406,0, , 
RE_11,94587911487749,11487749, ,2656,0, , 
S5,94698111500506,11500506, ,23073,0, , 
S40,94763211508223,11508223, ,25462,0, , 
S40,94763311508233,11508233, ,25464,0, , 
R1,94595611488775,11488775, ,4906,0, , 
R21,94759911507830,11507830, ,25340,0, , 
RE_1,94869311444243,11444243, ,902071,0, , 
R27,94869711444306,11444306, ,902269,0, , 
R35,94591611488265,11488265, ,4586,0, , 
XP2,94736411504896,11504896, ,24911,0, , 
R28,94737511505061,11505061, ,24922,0, , 
R35,94591811488295,11488295, ,4588,0, , 
S13,94704711501349,11501349, ,23144,0, , 
R35,94592311488355,11488355, ,4593,0, , 
R1,94596511488905,11488905, ,4917,0, , 
S9,94724311503259,11503259, ,24116,0, , 
R1,94596811488945,11488945, ,4920,0, , 
R1,94596911488960,11488960, ,4921,0, , 
S1,94719511502697,11502697, ,23314,0, , 
RE_1,94842111443033,11443033, ,902077,0, , 
S11,94756811507542,11507542, ,25261,0, , 
S50,94769411509083,11509083, ,25576,0, , 
R36,94593811488545,11488545, ,4876,0, , 
S4,94897311443313,11443313, ,902754,0, , 
R36,94593211488470,11488470, ,4866,0, , 
R14,94684811498826,11498826, ,20376,0, , 
RE_10,94765711508543,11508543, ,25524,0, , 
S40,94761711508073,11508073, ,25414,0, , 
S40,94762111508113,11508113, ,25422,0, , 
S5,94698011500491,11500491, ,23072,0, , 
RE_10,94765911508573,11508573, ,25526,0, , 
R36,94594411488620,11488620, ,4882,0, , 
S11,94748711506510,11506510, ,25075,0, , 
S10,94750411506757,11506757, ,25154,0, , 
S8,94669611497461,11497461, ,10866,0, , 
R14,94685811498971,11498971, ,20390,0, , 
R14,94685711498956,11498956, ,20388,0, , 
S13,94701911500994,11500994, ,23116,0, , 
R2,94731311504261,11504261, ,24760,0, , 
R2,94731511504281,11504281, ,24762,0, , 
R8,94681811498470,11498470, ,20335,0, , 
S50,94767911508858,11508858, ,25561,0, , 
R16,94842211449054,11449054, ,902679,0, , 
R2,94730611504171,11504171, ,24753,0, , 
S1,94713011502228,11502228, ,23246,0, , 
R5,94625511492303,11492303, ,5345,0, , 
S1,94718111502591,11502591, ,23300,0, , 
R2,94732311504366,11504366, ,24770,0, , 
R2,94733711504526,11504526, ,24784,0, , 
R17,94846311445381,11445381, ,902153,0, , 
R34,94643611494363,11494363, ,10577,0, , 
S1,94721911502899,11502899, ,23338,0, , 
S11,94754911507390,11507390, ,25223,0, , 
S7,94611811490759,11490759, ,5150,0, , 
R7,94606011490029,11490029, ,5055,0, , 
S7,94612011490789,11490789, ,5152,0, , 
R11,94600011489314,11489314, ,4956,0, , 
S6,94649311494991,11494991, ,10638,0, , 
S7,94612411490844,11490844, ,5156,0, , 
R11,94601511489460,11489460, ,4971,0, , 
R11,94602011489496,11489496, ,4976,0, , 
S7,94612511490859,11490859, ,5157,0, , 
S7,94612911490914,11490914, ,5163,0, , 
R12,94603111489609,11489609, ,4996,0, , 
R31,94638811493739,11493739, ,10521,0, , 
R31,94639011493764,11493764, ,10523,0, , 
R32,94639811493869,11493869, ,10531,0, , 
R31,94640111493909,11493909, ,10534,0, , 
S13,94700611500824,11500824, ,23103,0, , 
S6,94652411495359,11495359, ,10669,0, , 
R31,94642211494105,11494105, ,10555,0, , 
R31,94642311494115,11494115, ,10556,0, , 
R34,94643811494381,11494381, ,10579,0, , 
S6,94645811494637,11494637, ,10603,0, , 
S13,94701111500899,11500899, ,23108,0, , 
S7,94611611490743,11490743, ,5148,0, , 
S6,94645511494592,11494592, ,10600,0, , 
S6,94646511494697,11494697, ,10610,0, , 
S6,94646911494727,11494727, ,10614,0, , 
S7,94610111490535,11490535, ,5133,0, , 
S7,94610511490585,11490585, ,5137,0, , 
R1,94597711489080,11489080, ,4929,0, , 
S8,94666411497046,11497046, ,10829,0, , 
R6,94634911493363,11493363, ,10477,0, , 
R6,94635011493368,11493368, ,10478,0, , 
R6,94635511493423,11493423, ,10483,0, , 
S1,94718811502644,11502644, ,23307,0, , 
S1,94708811501909,11501909, ,23203,0, , 
R6,94636111493488,11493488, ,10489,0, , 
S1,94718911502651,11502651, ,23308,0, , 
R25,94630111492818,11492818, ,10193,0, , 
R31,94636711493528,11493528, ,10500,0, , 
R32,94637711493626,11493626, ,10510,0, , 
S9,94725311503409,11503409, ,24126,0, , 
RE_3,94814911461904,11461904, ,900934,0, , 
S5,94696611500306,11500306, ,23058,0, , 
S13,94707911501829,11501829, ,23177,0, , 
RE_3,94808911461994,11461994, ,900951,0, , 
R21,94758311507657,11507657, ,25315,0, , 
R41,94628411492658,11492658, ,5395,0, , 
S5,94699911500716,11500716, ,23091,0, , 
R2,94733511504501,11504501, ,24782,0, , 
S8,94669011497386,11497386, ,10860,0, , 
S5,94695411500146,11500146, ,23046,0, , 
S40,94761411508043,11508043, ,25408,0, , 
S40,94761511508053,11508053, ,25410,0, , 
R23,94631411492953,11492953, ,10424,0, , 
R14,94686111499016,11499016, ,20394,0, , 
R6,94632711493088,11493088, ,10455,0, , 
S11,94756511507518,11507518, ,25255,0, , 
S5,94694511500036,11500036, ,23037,0, , 
S8,94666011496996,11496996, ,10825,0, , 
R6,94633411493168,11493168, ,10462,0, , 
R6,94633711493203,11493203, ,10465,0, , 
R38,94690511499556,11499556, ,20438,0, , 
R38,94690611499571,11499571, ,20439,0, , 
S6,94654611495591,11495591, ,10691,0, , 
S9,94729511504039,11504039, ,24168,0, , 
R33,94730011504107,11504107, ,24195,0, , 
S6,94654811495621,11495621, ,10693,0, , 
S2,94674711497927,11497927, ,20223,0, , 
S2,94675111497947,11497947, ,20227,0, , 
S8,94670611497591,11497591, ,10876,0, , 
S2,94675011497942,11497942, ,20226,0, , 
R3,94813411461432,11461432, ,901910,0, , 
R8,94679511498213,11498213, ,20309,0, , 
S1,94720111502741,11502741, ,23320,0, , 
R8,94679911498264,11498264, ,20314,0, , 
R2,94731111504231,11504231, ,24758,0, , 
R3,94812011461538,11461538, ,910986,0, , 
R2,94730911504211,11504211, ,24756,0, , 
R38,94688411499282,11499282, ,20417,0, , 
S8,94671911497756,11497756, ,10890,0, , 
S13,94707811501814,11501814, ,23175,0, , 
RE_2,94583111487097,11487097, ,2605,0, , 
R2,94734811504671,11504671, ,24795,0, , 
RE_6,94574111485885,11485885, ,2068,0, , 
R14,94682711498566,11498566, ,20353,0, , 
S2,94672711497826,11497826, ,20203,0, , 
RE_6,94574611485960,11485960, ,2073,0, , 
S40,94763611508263,11508263, ,25470,0, , 
S40,94763711508273,11508273, ,25472,0, , 
RE_6,94576711486236,11486236, ,2096,0, , 
XP2,94741711505691,11505691, ,24964,0, , 
S13,94706411501604,11501604, ,23161,0, , 
R40,94613711490999,11490999, ,5191,0, , 
R18,94614111491031,11491031, ,5202,0, , 
RE_4,94577011486276,11486276, ,2144,0, , 
R8,94681611498450,11498450, ,20333,0, , 
XP2,94737611505076,11505076, ,24923,0, , 
RE_8,94581211486831,11486831, ,2568,0, , 
R18,94614711491073,11491073, ,5208,0, , 
R18,94615211491134,11491134, ,5213,0, , 
R18,94615311491143,11491143, ,5214,0, , 
R21,94760111507860,11507860, ,25342,0, , 
R18,94615911491197,11491197, ,5220,0, , 
R39,94616611491279,11491279, ,5238,0, , 
R39,94616811491309,11491309, ,5240,0, , 
RE_6,94573511485795,11485795, ,2058,0, , 
S5,94697711500456,11500456, ,23069,0, , 
RE_6,94573611485810,11485810, ,2059,0, , 
R13,94617711491394,11491394, ,5256,0, , 
S13,94704111501259,11501259, ,23138,0, , 
S13,94704211501274,11501274, ,23139,0, , 
S5,94692411499816,11499816, ,23016,0, , 
R14,94660911496380,11496380, ,10767,0, , 
R14,94684511498781,11498781, ,20373,0, , 
R14,94684611498796,11498796, ,20374,0, , 
